anxiety_fear_panic	type	code	probe	text	effect	detail	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	love_vs_fear	PC1_normalized	PC2_normalized	PC3_normalized	PC4_normalized	PC5_normalized	PC6_normalized	PC7_normalized	PC8_normalized	PC9_normalized	PC10_normalized
Effect Labels	er			high blood pressure: experienced high blood pressure	high blood pressure	experienced high blood pressure	15.430183755939977	-6.729079956619823	-0.2576801977638973	-2.1609462383033984	-0.3725758493783678	-2.9915851563787594	0.23662303086578035	-5.206216851938408	-8.281143921833204	8.184074716404572	er	0.8069234227321619	0.22498363563468876	0.48666775696970793	0.4066436001247945	0.4883792763925446	0.40232096596232136	0.5051828072461404	0.3378916061191721	0.23163618248907902	0.6979125209503454
Effect Labels	er			upper respiratory infections: experienced upper respiratory infections	upper respiratory infections	experienced upper respiratory infections	14.022501109385482	-0.07359112709525288	1.1268160001827996	-7.991304881822445	0.013000590849357748	2.3068236086488083	4.2389255220939015	-1.2159785490148411	-6.83036015943059	2.9732008582560048	er	0.776873194165527	0.36958608663410447	0.516242180873862	0.2715026258154691	0.49748012959814397	0.5221823346071018	0.6120511130067962	0.45433682278586013	0.26855508586315213	0.5478260244077527
Effect Labels	er			bomb like bang in head: experienced a huge bang in head likened to a bomb going off	bomb like bang in head	experienced a huge bang in head likened to a bomb going off	9.999781207904446	0.9587751336728872	-0.6198452916592304	-1.8943110002988657	-7.037999236876986	-1.1882432816784971	-10.606701849879673	-3.212262647454453	-5.896051830164517	9.215495408735803	er	0.6909989718790368	0.39201609823204125	0.47893149591963546	0.4128238967501463	0.33105368936506285	0.44311642641503957	0.21564753065038075	0.39608021836182167	0.2923309508980913	0.7276200752661068
Effect Labels	er			disorientation: experienced disorientation	disorientation	experienced disorientation	6.168044809176606	-0.5963484167902118	13.015725954833345	11.81466971951622	-2.007991813841027	-3.265022204698339	6.688826084470315	-0.5554715867264667	-4.132266441852275	-5.040672519913275	er	0.6092017323728893	0.35822824541403253	0.770202909172438	0.7305822242456504	0.44977816110168845	0.39613523354656205	0.6774676383586583	0.47361208167883734	0.33721498117967	0.3170059716090218
Effect Labels	er			near death experience: felt as if had a near death experience	near death experience	felt as if had a near death experience	3.761741471078907	-5.149301322054274	1.325369062473312	7.849760037283299	-14.019609321634546	-2.167534109130231	-4.948387673476159	3.38894008796639	-6.580234663814017	0.9956684791982291	er	0.5578336449083736	0.2593071644461716	0.520483501608694	0.6386802006709862	0.1662650718795547	0.42096276781957376	0.3667341741060061	0.5887199617635175	0.27492016882270187	0.4908680333582872
Fear, Anxiety, Panic etc.	er			fear of not recovering: felt frightened that would never recover	fear of not recovering	felt frightened that would never recover	6.194216811571556	-10.748824454546186	18.66662857539304	-0.34023330807768676	-2.113669722013215	2.3406568719090095	-8.087733810867526	4.274864768227533	-2.4626412953101036	-2.923932427039123	er_fear	0.6097604340489665	0.137647465192481	0.890912658891781	0.44884562136782713	0.4472838200865013	0.522947715577112	0.28290827548025627	0.6145734781481882	0.3797028632841893	0.3779735009100671
Fear, Anxiety, Panic etc.	er			fear and awe: experiencing a combination of fear and awe when simply acknowledging the drug	fear and awe	experiencing a combination of fear and awe when simply acknowledging the drug	5.866269011568121	-6.7006440139915275	-2.7151027261224994	12.667283661942276	-0.9801613271391194	16.313944554846895	-2.645737580965871	9.935766633646796	3.373314620636655	1.397507063353829	er_fear	0.6027596328583362	0.22560145757171754	0.4341743982497055	0.750344829933253	0.4740382906215034	0.8390534485283285	0.4282188606546935	0.7797728708172008	0.5282136876674003	0.5024420124860373
Effect Labels	er			envelopment: feeling of being enveloped by the drug with mental strength needed to cope with the new effects	envelopment	feeling of being enveloped by the drug with mental strength needed to cope with the new effects	5.34452808329728	-9.899970783818285	-7.6945152426657515	9.409400305534401	-4.319144933965536	7.534113504557271	6.656757187415031	2.658362833779046	5.0937505885064525	0.7186134804144744	er	0.5916218709590316	0.15609033610266684	0.32780844594423697	0.674830859371511	0.39522745963898115	0.6404348419187684	0.6766113440871927	0.5673998750425644	0.5719945810748894	0.4828881406859591
Effect Labels	er			sublimation of the soul: feeling of the soul being lifted and transcended to a higher plane	sublimation of the soul	feeling of the soul being lifted and transcended to a higher plane	-12.643209201606016	-6.331710647559324	-7.162735859304933	10.898618784846564	1.248252951350603	-3.662424482503583	1.82019152549325	-0.6267303873484774	8.426321881684384	2.7677881126687534	er	0.20763218540670852	0.23361719772365067	0.3391678624094659	0.709349222401787	0.5266360873588214	0.38714514179775344	0.5474667881415625	0.4715325701690213	0.6568003810490292	0.5419096118885406
Effect Labels	er			mental defenses eliminated: feeling of all mental defenses being eliminated	mental defenses eliminated	feeling of all mental defenses being eliminated	-3.646555258790092	-7.230133756344632	6.877866936920066	6.1680843821149525	-3.8331840683937735	-1.1984313228161332	7.685276113305048	-0.5089864421822952	5.264342540072718	-0.12460740930548332	er	0.3996864868348454	0.2140973417232086	0.6390912132870219	0.5997009027568954	0.40669771051484516	0.442885951076363	0.7040745544001412	0.4749686354275852	0.5763357295902544	0.45860122210095194
Effect Labels	er			going with the flow: ability to go with the flow of the experience	going with the flow	ability to go with the flow of the experience	-9.559864378698745	-7.284712813557978	0.8064644671928811	-3.029091939819648	3.0904927403986098	0.5457878256344191	10.120958674400532	-1.481793227369919	3.6250014540845448	3.6877799351105516	er	0.2734532828713256	0.21291151365731567	0.509399105357266	0.38652098621393804	0.5701189149914901	0.4823439286732707	0.7691114348572143	0.4465796801130617	0.5346185028613618	0.568407729716168
Effect Labels	er			intensity: overwhelmingly intense physical feeling	intensity	overwhelmingly intense physical feeling	1.7582089297630172	-8.539026456405114	-10.840305423258457	4.988354740810501	3.8172237411464187	-8.720531704876352	-12.65920935333665	-1.852659759891103	-2.6805732507690894	9.662876537045532	er	0.5150636278490618	0.18565929646883633	0.260610766057249	0.5723561332675098	0.5872721211206247	0.27271990937186397	0.1608420780549742	0.4357568594052831	0.3741570272924846	0.7405057961634337
Effect Labels	er			mental clarity: clear and unafraid	mental clarity	clear and unafraid	-7.0293615821251425	-1.478915889728357	7.126971106268436	2.619095370968647	9.298815515567368	7.838975109207588	6.94142105313923	0.2694681475260656	1.867127568612406	6.040634668904505	er	0.32747269385978195	0.3390528815860486	0.6444123635448029	0.517439439594156	0.716655446622987	0.6473314651883476	0.6842123550322423	0.4976859035409589	0.4898849058888711	0.6361759646575254
Effect Labels	er			preparation: difficulty preparing mentally for a spiritual trip	preparation	difficulty preparing mentally for a spiritual trip	2.1882607029235612	-3.2977201563455147	10.133217293898092	4.978045238671159	-1.426100356950767	11.311317181073044	9.500636408247292	7.176100401735937	4.681202966198572	8.110813787732111	er	0.5242440735344527	0.2995360915233384	0.708629223977546	0.5721171709242064	0.46351268473498647	0.7258832892536774	0.7525477718770419	0.6992388505640355	0.5614962516891479	0.6958024188029461
Effect Labels	er			comeup: compared to being shot out of a cannon	comeup	compared to being shot out of a cannon	4.046235751476327	-2.0309811019418453	-0.3254921185694958	-7.363332672995133	0.5201437119015873	8.592689081665453	-7.150864074753038	-9.17139833760233	-2.2294732845654575	6.797787414627482	er	0.5639068306315678	0.3270582730993741	0.48521921670312285	0.28605829577145653	0.5094503503310287	0.6643820915767448	0.3079242960425265	0.22217761057094185	0.385636419670532	0.6579839005328992
Effect Labels	er			inhalation: massive hit with burning lungs	inhalation	massive hit with burning lungs	15.129239174054195	0.7788485718676227	-4.571768447084657	-10.947854131793155	-3.1867672966043927	5.747519958496699	-5.519379820827109	-6.942867066558881	9.22272713165609	5.27347316471174	er	0.8004990674318438	0.3881068704497752	0.39451389274490034	0.202973231542497	0.421955240633174	0.6000182645764883	0.3514877094712678	0.28721177319601926	0.677066949528964	0.6140797509357931
Effect Labels	er			unconsciousness: immediately on ingesting the person became unconscious for half an hour	unconsciousness	immediately on ingesting the person became unconscious for half an hour	12.966304166122656	0.340878547782047	7.227001173472195	-1.6472944120518593	-8.623112518908949	4.385749910218456	3.7192078606014647	-12.424820744449491	5.254166288577654	4.294324400028695	er	0.754326237552746	0.378591184890196	0.6465491203051554	0.4185494557504272	0.29363988035355115	0.5692121057834058	0.5981737646356231	0.12723453992876918	0.576076768844075	0.5858777618480168
Fear, Anxiety, Panic etc.	er			difficulty sleeping: experienced difficulty in sleeping fear upon closing her eyes	difficulty sleeping	experienced difficulty in sleeping fear upon closing her eyes	12.61968470467198	-2.941969094436124	12.714258554010208	0.9569049302554256	0.7412014499214286	0.6538291739592516	-1.050775589639731	10.594686189342305	1.234663629186092	-0.8664354441997457	er_fear	0.7469268467399579	0.30726542242831073	0.7637632203394534	0.4789117864290582	0.5146680291458761	0.4847880556658725	0.4708070673530241	0.7990018051825153	0.47379024335377595	0.43723467709809233
Fear, Anxiety, Panic etc.	er			panic attacks: experienced severe intense and frightening panic attacks	panic attacks	experienced severe intense and frightening panic attacks	16.027965967488107	-7.13844886389361	10.000639697624358	2.6251812299721697	-2.093206766708752	0.9987691238511803	-10.404671280805108	8.177302570698867	-0.28335813738926174	6.6916981021938255	er_fear	0.8196844609775774	0.21608936071800006	0.7057972147324443	0.5175805027714889	0.44776681212893166	0.49259133705239144	0.22104209157529348	0.7284564547874791	0.43516029699490416	0.6549282569580925
Fear, Anxiety, Panic etc.	er			nausea: experienced nausea during panic attacks	nausea	experienced nausea during panic attacks	24.474725519520675	-5.979905024456657	5.606545777559872	2.2922451462954516	-4.6384309272877955	-1.2495599333684775	-1.3678093816874464	10.356749488482587	2.201030735122243	-4.384143988444715	er_fear	1	0.24126080688280785	0.6119343377816935	0.5098634291776	0.3876912757525547	0.4417293122609208	0.46234172414139213	0.7920582121985408	0.49838192595494807	0.3359156727168854
Fear, Anxiety, Panic etc.	er			vertigo: experienced vertigo during panic attacks	vertigo	experienced vertigo during panic attacks	20.639280018630863	2.342045657109691	7.633261300529282	3.8794844066252803	-7.605804642853298	-4.39433231842917	-4.324365168089636	9.863912963498965	2.8638371873546795	4.6339638600830915	er_fear	0.9181235811646073	0.4220701353144677	0.6552273017481675	0.5466538006140849	0.31765164217025976	0.37058781698073856	0.38339663978753286	0.777675999514419	0.5152487313327234	0.5956602470961424
Fear, Anxiety, Panic etc.	er			heart palpitations: experienced heart palpitations during panic attacks	heart palpitations	experienced heart palpitations during panic attacks	19.143342303383186	-5.370185446126454	5.980845360473202	-1.8008627899404481	-4.570619453556713	-8.979072132419258	-2.3819298587117617	11.668108662847146	2.484854821619552	10.508721684204371	er_fear	0.886189344868755	0.25450806004590504	0.6199298054100221	0.4149899182537012	0.3892918462327361	0.266871170463714	0.43526297698164895	0.8303269800249757	0.5056045557473271	0.7648683000755375
Fear, Anxiety, Panic etc.	er			breathing difficulties: experienced breathing difficulties that usually occurred at night and when having panic attacks	breathing difficulties	experienced breathing difficulties that usually occurred at night and when having panic attacks	17.889737738844342	-4.752182538950914	9.416461383526428	0.01694184553010702	0.1386598433921593	-4.878110228517673	2.0063851526675025	4.938585659473621	4.7566500499450886	5.2595710122225	er_fear	0.8594282678683569	0.2679352834086601	0.693318497114896	0.4571245285858754	0.5004460950773676	0.35964372319808036	0.5524384756947033	0.6339425275933632	0.5634161956993292	0.6136793333823635
Fear, Anxiety, Panic etc.	er			panic: feeling of panic welling up in me	panic	feeling of panic welling up in me	12.61324699379368	-11.831122118768306	5.107037161231782	-4.47805414597009	0.8210839165464339	-7.399462687925417	-10.769822215202632	2.544562818757082	-1.3568647342924753	1.7346132931334879	er_fear	0.7467894189725471	0.11413260415579878	0.601264261847232	0.35293571706514815	0.5165535141667605	0.3026053235534045	0.21129193855924558	0.5640789036118115	0.40784217602499134	0.5121515342222414
Effect Labels	er			intense: effects coming on with the fury of a smoked experience	intense	effects coming on with the fury of a smoked experience	9.398295484721936	-0.5671159036999789	-13.359556090413408	2.423666674506009	-4.216426060394076	11.044159337203125	-6.424871839393048	-4.117934175152879	2.7992059575182346	7.01083103829029	er	0.6781588736470647	0.35886337427533693	0.20679668750523839	0.5129096282973296	0.3976519578507138	0.7198396059082549	0.3273095275082536	0.36965043916932977	0.5136040243880251	0.664120101860492
Effect Labels	er			disorientation: losing ability to make sense of things	disorientation	losing ability to make sense of things	3.598060970497803	2.9200579150590023	19.234392668025738	12.939984909527803	3.3748873399884802	-3.8256454748418296	7.528946095399196	-10.941860029519392	-0.13301621268588792	-3.9431103012328497	er	0.5543395075995119	0.43462848998203124	0.903040749946115	0.7566657296492666	0.5768315489423715	0.38345273292542287	0.6999002761716097	0.17051107347106417	0.438986131785062	0.34861857107382416
Fear, Anxiety, Panic etc.	er			fear: realizing the stupidity of lack of preparedness	fear	realizing the stupidity of lack of preparedness	4.750729306121071	-10.017798544037268	23.77344010612346	-1.7497078789194012	7.890473333139434	12.643487200329199	-6.541493563941682	5.259827023156038	0.7623950648436147	4.2838223206179125	er_fear	0.5789458682957832	0.15353031634155587	1	0.41617562996352464	0.6834140082769092	0.7560198319133404	0.32419552846777283	0.6433171607246462	0.4617721618550575	0.5855752750966416
Effect Labels	er			euphoria: filled with utter disbelief and amazement	euphoria	filled with utter disbelief and amazement	-4.33445581390877	-4.303745209806085	-6.5242582101439295	13.424669823103555	8.265512257565952	10.566980745806326	-14.425181160672352	-12.254809464519607	-5.867761925971197	-2.9540336308702866	er	0.3850016649660614	0.2776783899745239	0.35280647599151793	0.7679001657206167	0.6922661419694547	0.7090448028665701	0.11368761747017754	0.13219589782880023	0.2930508598648454	0.3771065092407775
Fear, Anxiety, Panic etc.	er			anxiety: nervousness immediately disappeared	anxiety	nervousness immediately disappeared	10.524732078274107	-10.49132782977738	1.1543087562961167	-2.600526068637731	-2.8193505273699935	-0.19050351090094036	3.3935481849768663	1.6039274904909555	-2.6948411134643897	-6.658149288798702	er_fear	0.7022052573862663	0.14324204194249657	0.5168294576210244	0.396454647748058	0.4306274667684196	0.4656874396720934	0.589478095613893	0.5366287925434982	0.3737939450345677	0.2704185031556403
Effect Labels	er			disorientation: brain accepted this new reality	disorientation	brain accepted this new reality	-1.1817837863071925	1.2587815347343125	14.969597757671805	7.1926824034424035	-5.287945562262093	1.1274511207831297	6.840932426283808	-3.7620818810309617	-1.2548936969917115	-0.37307034297386366	er	0.4523027113041329	0.3985342762382231	0.8119398478778075	0.6234499006048262	0.37236062602639836	0.4955023997801322	0.6815291372285428	0.38003510653618966	0.4104370898713018	0.4514448540425182
Effect Labels	er			visuals: unforeseen worlds and visions	visuals	unforeseen worlds and visions	-8.147754132374933	22.75194355510618	5.857988659886561	6.088010894987585	10.054979266977927	5.205553593525185	-5.233800667121644	8.078652558896218	1.895300901754893	-2.943466660781954	er	0.3035980287536318	0.8655118322797888	0.6173054456262945	0.5978448918785996	0.7345033610259478	0.587757823159869	0.3591131601671995	0.7255775986574795	0.4906018484070935	0.3774108650096565
Effect Labels	er			emotional: contentment and joy	emotional	contentment and joy	-8.84973671648057	-11.808341843345984	-11.245394997421997	0.6960272864039456	17.03334137379733	-1.1727187090054192	2.819327268522748	1.4158969720500947	-3.743466237179611	-9.913154257649623	er	0.2886125935393783	0.1146275465627181	0.2519575889642144	0.47286494418123187	0.8992153157091004	0.44346762554118146	0.5741454173347577	0.5311415878209748	0.3471089967870397	0.1766660337421623
Effect Labels	er			relaxation: breathing deep and getting relaxed	relaxation	breathing deep and getting relaxed	2.421046380737792	-6.384320060222964	-1.1184298417751763	-8.924806775982065	3.5035870166641674	-6.996850918771543	12.667989463169006	2.4898230892735587	14.831384980831286	5.47932945867233	er	0.5292134200291889	0.23247416372394583	0.4682811590974331	0.24986513090140172	0.5798692782816998	0.3117132651682167	0.8371215029898679	0.5624814602572844	0.8197935932632574	0.6200089387827553
Effect Labels	er			disorientation: feeling like eyes were sucked back into head shaking violently shouting loudly	disorientation	feeling like eyes were sucked back into head shaking violently shouting loudly	12.409315261610967	6.487801636907861	6.533880142354704	7.651356572132166	-4.233521288288025	-8.321997000682304	-8.187072830240982	-4.872189583758107	1.8592528239913868	-1.1944800599041576	er	0.7424360264098981	0.5121441315722487	0.6317432615230555	0.6340814376743608	0.397248455086159	0.2817356190340634	0.28025575415793397	0.3476393641884931	0.48968451287146	0.427786153026886
Effect Labels	er			vibration: low sound that seemed like a vibration senses indistinguishable from each other	vibration	low sound that seemed like a vibration senses indistinguishable from each other	3.155330503040569	11.460046945364198	-1.0304721941415451	-3.139841635613557	2.7670788385187497	-15.84298808960444	1.0079679379827706	1.5872164019977923	-4.976185329181067	4.907047227330519	er	0.544888405980076	0.62017509323258	0.47016003515399946	0.3839539362759917	0.5624852990892313	0.11159467191921484	0.5257790324343591	0.5361411208375508	0.31573930667580796	0.6035257466207813
Effect Labels	er			visuals: colors swimming by rapidly silver frying spirals spinning around center point	visuals	colors swimming by rapidly silver frying spirals spinning around center point	-3.2254472133103134	24.91421502403107	-3.7362272825207046	-3.964308640692458	7.84954098336577	-4.765062254423511	-8.079415869663963	5.58448701771513	7.75586894244382	-3.405645855617957	er	0.4086760080517827	0.9124910643304242	0.41236200863487715	0.36484374406232634	0.6824478722068984	0.3622011108022388	0.2831303787035358	0.6527915581263602	0.6397389912525969	0.364098921942883
Effect Labels	er			out of body: feeling like a heavy weight fell on chest blasting off out of body	out of body	feeling like a heavy weight fell on chest blasting off out of body	5.576171581530366	-5.774709585197285	-5.307737844687087	1.5655129016641347	-9.2699346813028	-13.109425525114492	-5.12355570358806	-3.845126641651849	4.6517003371510075	2.123943240608501	er	0.5965668349996959	0.24571904642175485	0.3787927437973919	0.4930186157439273	0.27837278170354524	0.17343371922310788	0.3620568888077262	0.3776116509905779	0.5607454818367996	0.5233652326164676
Effect Labels	er			intense energy: a tremendous field of energy was forming my friend was falling further and further away into the distance	intense energy	a tremendous field of energy was forming my friend was falling further and further away into the distance	-3.737166133560736	1.0062037704031606	-1.1053299057566233	-4.613851346046675	-5.881585058993861	-3.7437923289686608	-14.608899633757689	-6.544073762120744	1.0051887256848748	7.055978936725102	er	0.39775218899850767	0.3930465705676471	0.4685609887289659	0.349788094929205	0.35834881059075907	0.38530442661825337	0.10878202075463796	0.29884956753689845	0.467950667526772	0.6654204768238478
Fear, Anxiety, Panic etc.	er			fear: as i lay on the ground terrified the feeling grasping me began to move dramatically in different directions	fear	as i lay on the ground terrified the feeling grasping me began to move dramatically in different directions	3.4563410059180875	-5.04142142617747	13.809341544528511	0.14764916984827064	-3.2076473293387675	-7.0458369699845065	-15.35454032825208	10.795567120799266	-0.33513457610767666	-1.505494984110543	er_fear	0.5513141685158061	0.2616510489837198	0.7871554467824357	0.4601541732848952	0.42146240421212244	0.31060509563972644	0.08887214190328642	0.8048640173643224	0.43384271308775235	0.41882812763281485
Effect Labels	er			disorientation: i had no memory of anything for at least a minute i tried to talk but i was angry and confused	disorientation	i had no memory of anything for at least a minute i tried to talk but i was angry and confused	5.3854764400910025	1.3583049209888942	11.75646611794174	-0.6009278770346509	-9.63840085863274	-3.9432577171505714	-1.143139965242009	-11.046091696231224	-5.648827560226796	-3.6506712232846015	er	0.5924960079558124	0.40069660059227086	0.7433036773241017	0.44280302258444776	0.26967578613730264	0.3807920917862272	0.4683407809204292	0.1674693305744315	0.29862220475003753	0.35704156457860137
Effect Labels	er			visuals: i saw a field of vague patterns flowing and shifting	visuals	i saw a field of vague patterns flowing and shifting	-7.51352249344503	24.330041423824326	-1.490205431298223	-2.4962834127296887	0.8643477286224954	-7.5231041812349355	-7.459207020327866	7.945534834594877	2.046129715601481	-6.010712030518697	er	0.31713716398463293	0.899798843433844	0.4603396068576525	0.39887087202264254	0.5175746803007347	0.29980828782690827	0.2996910132611642	0.7216928877525972	0.4944400733367732	0.2890663523401748
Effect Labels	er			loss of speech: when the energy peaked i lost my ability for speech and made some sort of high pitched purring noises	loss of speech	when the energy peaked i lost my ability for speech and made some sort of high pitched purring noises	5.713646832343387	1.634858070092205	3.0883890255601045	-11.0156475093097	-8.377660370580745	-7.3122218310452345	-5.21473587378265	-11.944998339374948	-4.626376970689289	1.1034232144969485	er	0.5995015608907185	0.40670521456733216	0.5581436265098261	0.2014018594109576	0.2994333462863105	0.30457889882310113	0.35962222268016064	0.14123696777361733	0.32464107503115097	0.49397164537176347
Effect Labels	er			obsession: intense interest in psychedelics and hallucinogens	obsession	intense interest in psychedelics and hallucinogens	1.585228164466022	2.4398261412978557	-3.386276179729896	15.895719945489095	3.1613002828171393	14.17738431234399	2.714378662173412	0.9667764573612079	2.0319357054875815	5.716978599436759	er	0.5113709549674793	0.42419459199010584	0.41983736485110273	0.8251762513826134	0.5717902023995581	0.790719874012756	0.5713431104683784	0.5180351185647191	0.49407887044667614	0.6268538419438469
Effect Labels	er			wonder: amazement that all this was legal and curiosity about the effects of the products	wonder	amazement that all this was legal and curiosity about the effects of the products	2.0837678608438046	0.8316005059060911	-6.2237750929680535	-0.9977617788272194	1.8039161681154774	17.092026984986152	0.8100464613844084	-2.353186587464758	-5.610363650866481	-2.918779864291628	er	0.5220134331299839	0.3892530009823791	0.35922513939888623	0.43360487142322685	0.5397515395491614	0.8566553416873708	0.5204941912900248	0.42115022429739973	0.29960101729940797	0.3781219078974629
Effect Labels	er			excitement: anticipation of an intense visual trip	excitement	anticipation of an intense visual trip	4.9640441708214995	6.207368968015409	-10.31707340201897	13.70258188092085	9.688915374090088	8.530644470988692	-5.9228374568095665	7.628868274367081	-0.19865841057122785	5.201570888282716	er	0.5834995654352616	0.5060512280604487	0.27178760108165234	0.7743418459948631	0.7258630671556199	0.662978509429245	0.34071470215906574	0.7124517589233232	0.43731569817269705	0.6120087814484406
Effect Labels	er			euphoria: positive experience with the amanita and morning glory seeds	euphoria	positive experience with the amanita and morning glory seeds	0.1951658364464875	-2.689543778550414	-18.15966610653563	3.7373861539774214	-2.770994846402208	19.986273770578222	2.4842863573081875	1.7770656719203186	-1.6511513929326	-3.98918217200536	er	0.4816968726868618	0.31274981588254525	0.10426084189301367	0.5433601273626408	0.43176881750521445	0.9221294106581548	0.5651992533153011	0.5416814013150211	0.40035329932525443	0.34729158334361915
Fear, Anxiety, Panic etc.	er			anxiety: nervousness about the unknown effects of the n n 5 methoxydimethyltryptamine	anxiety	nervousness about the unknown effects of the n n 5 methoxydimethyltryptamine	12.584966828201432	-5.334816777840789	3.921635761018284	10.033086176361072	-0.7742866846428325	13.661822677715369	7.101030574789571	10.54937644397144	4.029803750194176	-0.04463889889610308	er_fear	0.746185713697051	0.25527650790205714	0.5759427307672011	0.6892871769670275	0.4788975991907909	0.7790567642211494	0.6884742016066642	0.7976795525458853	0.5449197326124617	0.4609045197603848
Effect Labels	er			mood lift: feeling of being given the strength to turn towards depression and have compassion for what was being experienced	mood lift	feeling of being given the strength to turn towards depression and have compassion for what was being experienced	-6.977381445843281	-14.568534972215962	-3.426233273514485	-2.0275610638767425	1.6444014352101555	3.931991438364089	2.282665896345651	2.875607200590435	-3.375091596903642	-3.4002322734282515	er	0.32858232960049244	0.054657392320139865	0.41898383558080504	0.4097353142941235	0.5359864750461427	0.5589471160699621	0.5598156429767589	0.5737396135349834	0.35648323166769813	0.36425484695790283
Fear, Anxiety, Panic etc.	er			fear: fear of the unknown and a great respect for the power of the medicine	fear	fear of the unknown and a great respect for the power of the medicine	5.906165635179727	-12.668996500691634	9.70246655580466	2.220963748204121	6.743057809876213	17.674611755133807	-0.276590253427036	13.404685311322353	3.086427974533261	4.922798887125569	er_fear	0.6036113181877677	0.09592827801851209	0.6994278950433854	0.508211208760782	0.6563312844546831	0.8698346585348016	0.4914791368448047	0.8810046661024832	0.52091312321301	0.6039794347156625
Effect Labels	er			clarity: feeling of clarity and readiness to go slowly into the work	clarity	feeling of clarity and readiness to go slowly into the work	-6.520797248655489	-6.409333086170153	-1.0657257467679129	-2.9512459632088968	7.283505534237826	-2.9375549834759505	12.55499500112542	0.8684100228877906	0.4214221755622968	4.144884004520497	er	0.3383291709919022	0.23193071080087424	0.469406978907947	0.38832536597313716	0.6690876017281409	0.4035432443404998	0.8341043580475752	0.5151645379363403	0.45309523461146306	0.5815734961884881
Effect Labels	er			peace: peaceful rain falling outside the window and a mystical gray sky	peace	peaceful rain falling outside the window and a mystical gray sky	-10.294107684940899	5.506609206138079	-3.573008005669151	-9.221799407691297	12.898601598759667	2.8898092853001183	-0.6860392980681799	2.210212583693352	6.542399275629401	-2.2910036475349758	er	0.2577791682332688	0.49082596336167716	0.41584855925892095	0.2429811849787112	0.8016220610129727	0.535370720819385	0.48054614869810136	0.5543217205543414	0.6088591519977806	0.3962034687931331
Effect Labels	er			restlessness: feeling of being unsettled and needing to move forward	restlessness	feeling of being unsettled and needing to move forward	2.9612823285856824	-12.952849061133739	5.325693830447182	-2.191054640965219	12.749406905797562	-10.214287324799068	3.656404935620562	0.5256373470472993	0.7845882102018759	2.730303636473932	er	0.5407460007230529	0.08976107121917018	0.6059350186426911	0.40594572215203223	0.7981005828881665	0.23892795390656346	0.5964968193761798	0.5051615668164396	0.46233692320011927	0.5408299630887491
Effect Labels	er			excitement: feeling of anticipation and eagerness	excitement	feeling of anticipation and eagerness	3.2073071259619708	-14.719107137684167	-6.305071755648911	6.003726630616258	21.303292654238962	-0.8868396758159264	-1.9118458034626375	2.572273336097726	-9.747444820102794	3.6248902677416193	er	0.5459979667200148	0.05138594153167128	0.3574885496071032	0.5958912800508354	1	0.4499348223363991	0.44781502337486323	0.5648875663910027	0.19432240590608155	0.5665963464240218
Effect Labels	er			comfort: feeling of being in a safe and familiar place	comfort	feeling of being in a safe and familiar place	-3.0676633193480463	-14.058518306949885	-1.207188638173063	0.7635847483516736	9.40284995046367	-2.6845582127088803	11.017579888485479	15.199093320108503	-2.7280680679969986	-7.118973946482899	er	0.4120442687100392	0.06573842058674302	0.4663851695860234	0.4744308480625702	0.719110996344229	0.4092665738440689	0.7930527512040749	0.9333700171188497	0.37294840019487874	0.2571455742237481
Effect Labels	er			intrigue: feeling of curiosity and interest in the unknown	intrigue	feeling of curiosity and interest in the unknown	-2.281263700485628	-4.760225378431619	3.4393676871486063	3.9537299006907536	14.320907550291741	3.8954577028449315	-0.4710562801725445	4.613626625009874	-8.755757106402777	3.3902136894075814	er	0.4288317799785567	0.2677605382724733	0.5656409325584272	0.5483747253495193	0.8351930895506571	0.558120644626321	0.48628656210767585	0.6244594034530822	0.21955843613205675	0.5598370606647474
Effect Labels	er			acceptance: feeling of being welcomed and accepted	acceptance	feeling of being welcomed and accepted	-9.789844184470677	-15.28052240727721	1.1319672567061607	0.5192984425695193	14.654742034876419	-1.7764219013656832	8.339027709451209	4.214349138896968	-2.827358263788622	-5.963797954110813	er	0.26854383417841715	0.039188186251620585	0.5163522176108981	0.46876857385401477	0.8430726649660473	0.42981056469507517	0.7215308375325604	0.6128074794698748	0.37042170721731665	0.29041759774704257
Fear, Anxiety, Panic etc.	er			apprehension: feeling of fear and uncertainty	apprehension	feeling of fear and uncertainty	8.425964932510421	-12.912965254922712	15.55972169048402	6.920036531300805	16.18696358533626	-0.07389351700583988	0.3226378168506358	11.068601757916824	-6.29074170517957	1.2287768990351886	er_fear	0.6574022383302941	0.09062761855791947	0.8245455707182592	0.617130284427597	0.8792380577503032	0.46832540780286175	0.5074795488014611	0.8128318566418338	0.28228705756537703	0.4975821521414926
Effect Labels	er			awe: feeling of wonder and amazement	awe	feeling of wonder and amazement	-5.174735582728588	-4.432231689459599	-2.594004403954131	5.976366523633947	17.27221866736292	2.762151761916802	-8.181669831507463	1.1709689655031963	-7.406566026473738	2.2162470697380185	er	0.36706395778841094	0.27488679038596114	0.4367611970572433	0.5952571043952936	0.9048535937678097	0.5324828338802866	0.28040002344341247	0.5239939709056649	0.25389205386608155	0.5260238190088156
